Usuario;TagNick;DataPost;Texto;Comentarios;Likes;Retweets
Guilherme José Haudsch;GHaudsch;2022-11-21 22:13:28+00:00;@CBF_Futebol @itau Uma sombra negra está a esconder o  brilho de nossa seleção essa sombra tem nome Tite.;0;1;0
Capitão do 11° batalhão de infantaria Kunikuzushi;Dehyasoulmate;2022-11-21 22:13:20+00:00;tite kubo eu quero nomes da primeira gotei 13 na minha mesa pra ontem;0;1;1
César Slonzon 🇵🇹🇧🇷;cesar_slonzon;2022-11-21 22:12:15+00:00;@MarinaBufon Ele era muito seleção! Mas né... O Tite não merece o Cássio!;0;0;0
Aceitem a derrota e saiam das ruas!;Claudin78038960;2022-11-21 22:12:09+00:00;@choquei Eu confio no Neymar e no time, só não confio no Tite.;0;0;0
Jackie Red 🇧🇷;leon_santoro;2022-11-21 22:12:07+00:00;"Comunista virou um adjetivo tão pejorativo que hoje eu ouvi o seguinte sobre o técnico da seleção ""... Tite esse comunista filha da puta, só escalou os jogadores mais caros """;0;0;0
ابراهيموفيتش;marcoasam;2022-11-21 22:11:29+00:00;@comthmatheus Não fui convocado, tite esqueceu de mim.;0;0;0
Jardel Luciano;JardelLucianoo;2022-11-21 22:11:12+00:00;@ramosbrunow Brasil. Tite;0;3;0
Osvaldo Gache;GacheOsvaldo;2022-11-21 22:10:52+00:00;@povotime1910 @gazetaesportiva @chicolangreal Vish, isso aí é sinal q teremos o Tite em 2024;0;0;0
Cláudio Pereira;CludioP87223374;2022-11-21 22:10:32+00:00;@10neto Lázaro é uma incógnita, não acredito que ele possa atender as expectativas do time do, torcedor, mas tomara que ele me surpreenda positivamente, assim como o Carille me surpreendeu quando o Tite saiu, então vamos aguardar, tomara que dê certo.;0;1;0
JoãoPradoC.Torres;JooPradoCTorres;2022-11-21 22:08:28+00:00;"💖  💪   ⚽   🇧🇷  💚  💛  🎯   Tem muito Fera &amp; opções mil para o Mestre Tite escalar , montar &amp; mexer nesse Time , mas o Fred é o equilíbrio do mesmo , no meu time ele é Titular absoluto !  ❣️ ⚽ 👍  Ele é a Segurança do ótima Casemiro.  👁️  🇧🇷  👍 👁️  🎯 https://t.co/qYuPCNZPX0";0;1;0
Moni em clima de Copa;Speak_moni;2022-11-21 22:08:05+00:00;Não vai adiantar nada o Tite tentar blindar o grupo o máximo possível se o jogador estrelinha em toda oportunidade que tem aparecer criando polêmica;0;0;0
♊️_F E R N A N D O_ ♊️;Jacques54507480;2022-11-21 22:07:43+00:00;@anavieira8_v Apoio  a moção, e que o tite fique  por  lá ...fazendo 'L'  no deserto...🤬🤬🤢🤢;0;1;0
Cacá Andrade - 🤍🖤;Carininha33;2022-11-21 22:06:10+00:00;@natirivero Não acho q o Tite seja esse tipo de pessoa, que n convoca pq n vai com a cara. Eu conheço muito bem o Tite e ele vai pelo merecimento. Espero q o Tite e todo grupo ganhem esse título pq eles trabalharam muito pra isso. Qto ao Gabriel o tempo dirá.;0;0;0
Messi;MessiMilitante;2022-11-21 22:06:04+00:00;Sim mano tipo eu trocaria o Ney pelo o luvannor do zero e o tite pelo pezzolano pq o tite N sabe mais nem convocar https://t.co/1DQ1gscpA8;0;0;0
Laurence Sorene🇧🇷 (Sangue dos Inocentes📚);laurencesorene;2022-11-21 22:04:49+00:00;"@FelipeB76379924 @SergioAlanMuni1 Toda a comissão do Tite tá voltando pq o Tite pediu para eles procurarem clubes pra trabalhar, pois ele quer não quer treinar nenhum time.

Não tem relação nenhuma com retorno.";0;3;0
FlamengoREI;FlaRei_1895;2022-11-21 22:04:31+00:00;Se o Brasil chegar na final serão SETE coletivas do Tite garantidas. Meu Deus. Ainda vai ter aquela papagaiada com Cleber Xavier, Cleber Sampaio, Juninho Paulista, Titinho...que turma. https://t.co/9ajkaZZid1;2;15;1
amy march;bucheggerbaby_;2022-11-21 22:04:28+00:00;"vei pq o tite não chamou o pelé pra jogar????
ele é literalmente o melhor jogador do brasil";0;0;0
lau do HEXA 🇧🇷;lausccp;2022-11-21 22:04:24+00:00;tirando a suposição de que tite vem depois ou outro técnico, teremos Fernando Lazaro nas competições de expressão, tirando o fato de que Yuri pode ir embora e Maycon também, na MINHA visão e MINHA opinião, temos que ir atrás de outro técnico URGENTE +;0;1;0
Marcella Ribeiro;amar_a_mar;2022-11-21 22:04:20+00:00;@ArtLuckyou @marcycommunist @choquei Ele, Éverton Ribeiro e Tite.;0;34;0
Bahia Já;bahiaja;2022-11-21 22:03:57+00:00;TITE FAZ ÚLTIMOS AJUSTES NA SELEÇÃO E SÓ DEFINIRÁ TIME NA QUARTA-FEIRA #Esporte https://t.co/bvVnLDRckO;0;0;0
iG Esporte;igesporte;2022-11-21 22:02:44+00:00;"Com Tite no Top-4, saiba o salário de cada treinador da Copa do Mundo

https://t.co/ElT03KfaUc";0;0;0
FlamengoREI;FlaRei_1895;2022-11-21 22:02:10+00:00;To vendo jornalista reclamando sobre o silêncio do Tite antes da bola rolar. Eu deveria dar um tiro pro alto cada vez que eu não tenho que ouvir a mala pesada do Tite.;1;20;0
julio valter dos santos;jjulioville;2022-11-21 22:02:00+00:00;"@Amarcela___ Estarei  no 62BI !
COMPROMISSO  COM MINHA NAÇÃO!
Futebol,  Tite,  "" NEVER MORE!";0;0;0
Vasconha🇧🇷;vasconhaa;2022-11-21 22:01:23+00:00;@NewsAlmirantee tite vai vir sim, confiem;0;0;0
Júlio Alan;_alanjulio;2022-11-21 21:59:12+00:00;@povotime1910 @gazetaesportiva @chicolangreal @povotime1910 já parou pra pensar na hipótese que todo esse movimento é pra daqui a 6 meses o Corinthians anuncie o Tite como técnico?;0;0;0
LÍLIAN;viannalilian_;2022-11-21 21:58:33+00:00;Tite seu filho da putaaaaaaaaa https://t.co/LYOKS5zlQn;0;2;0
Gazeta Esportiva;gazetaesportiva;2022-11-21 21:58:32+00:00;"Fernando Lázaro está esquentando o lugar do Tite? ⚫⚪

""Se der certo, o Lázaro fica. Se a coisa não funcionar, Tite"", @celsocardoso.

""É um desrespeito chegar lá na frente e mandar embora"", @7paulosergio.

O @TiagoSalazar ENCONTROU o treinador! 🚨

#GazetaEsportiva https://t.co/IzoHXcTCim";2;20;1
hutter;xfordway;2022-11-21 21:58:05+00:00;graças a deus o tite me escalou pra seleção 🙌🏻 14h de quinta já tô livre;0;0;0
HIGINIO DAYS;mrhiginio;2022-11-21 21:58:02+00:00;"MEU FILHO

NASCIDO NA ESCURIDÃO

RESPEITEM O HOMEM

FAZ O T DE TITE KUBO https://t.co/YzEJrsCKtc";0;3;0
O Rei. 👑;g_souzalv;2022-11-21 21:57:46+00:00;Tite, um gênio, enquanto varias seleções foram se preparar para o calor, Tite foi treinar em clima ambiente, sabendo que os estádios teriam ar-condicionado, e agora, jogadores Espanhóis estão gripados, enquanto os brasileiros estão preparados, te amo Tite.;0;0;0
Carlos Mion;carlosmion;2022-11-21 21:57:26+00:00;Debate sobre a escalação da seleção. Fred ótimo jogador, porém Bruno Guimarães é tão forte quanto ele na marcação com o diferencial de ser criativo e aparecer na área como elemento surpresa  pra fazer gol. Aliás Tite teve Paulinho e sabe como é importante ter volante assim!;0;1;0
André Philippe ( PH );Andrephilippe25;2022-11-21 21:57:24+00:00;@capelareal Quando eu vi o post eu longo pensei, ela vai fazer outro se retratando. Bingo! É sempre assim fala merda e depois vem com papinho furado.... Essa é a gestão do Tite e você tem que respeitar. o que pegou mais foi a frase final, tenho certeza. Ser pai é diferente e você ainda não é;0;0;0
lau do HEXA 🇧🇷;lausccp;2022-11-21 21:57:04+00:00;vocês tem que entender UMA coisa só, não é certo que Tite vem depois do estadual, não é certo que teremos um técnico superior a Fernando Lazaro para as competições de expressão, por enquanto a única coisa que sabemos com certeza, é que o nosso técnico é o Fernando+;0;3;0
betaum4.0;betosantos30stz;2022-11-21 21:56:43+00:00;@ramosbrunow Brasil,por causa do cusão do Tite. #FaleiToLeve 🤣🤣🤣;0;1;1
ΛƬƧƬ;Rafawell;2022-11-21 21:56:14+00:00;"Existe essa teoria de que o Tite chega depois... 

Se for isso: beleza, ok
Provavelmente não é: continuo com a minha opinião de que o Duílio fez merda https://t.co/6eUeKZRkQh";0;0;0
Alexandre DSP;purosangue8;2022-11-21 21:55:46+00:00;@viniciusjrosa Dunga, Felipão e Parreira são mil vezes melhor que Tite …;0;0;0
Alex Freitas lagos;FreitasLagos;2022-11-21 21:55:15+00:00;"@bandnewstv Será quê Tite deve guardar informações da seleção brasileira 
Para os brasileiros,caso a seleção 
Venha a derrota. Torço para não 
Perder. 🇧🇷";0;0;0
Marcelo Iunes;celoiunes;2022-11-21 21:54:43+00:00;"@Vivimarques88 Sei não viu.
Esta história do Lázaro tem boi na linha.
Vai contra tudo que os caras falaram durante o ano.
Na minha opinião é uma cortina de fumaça para vir o verdadeiro técnico antes do BR.
Tite.";0;1;0
may;cmayara__;2022-11-21 21:53:38+00:00;não me perguntem qual o plano pro dia do jogo da seleção, não sou o tite;0;0;0
angelo;luscofusc;2022-11-21 21:52:44+00:00;3-0 final Brasil x Inglaterra, Tite coloca o tony só pra ficar fazendo isso. Inundação mundial após o choro dos ingleses https://t.co/vdEwFZ4tA0;0;2;0
Robinson Gênesis;robinsongenesi1;2022-11-21 21:52:34+00:00;Quem vai cair primeiro, o time do Tite ou o Xandão?;0;11;2
thai quer falar 13 vezes da copa 🇧🇷;tcomari;2022-11-21 21:52:22+00:00;não os professores estão enchendo os universitários de trabalho pq n vai ter aula nos dias dos jogos do brasil, porra não era pra gente ver o jogo, beber cerveja e viver a copa????? 🤡🤡🤡 tite faça alguma coisa;0;0;0
luma;lumajpg;2022-11-21 21:51:56+00:00;Mas estavam jurando que era pq o Tite vem em 2023 https://t.co/skNhrDPgDC;0;10;0
Claudio Moraes;5459b2ec253a41f;2022-11-21 21:51:19+00:00;"@livianepomuceno Senegal mostrouu um jogo vistoso, mas que carece de determinação e objetividade. Prevaleceu a velha máxima do futebol, de que ""quem não faz, leva"". Realmente uma pena.
Que sirva de alerta para Tite &amp; cia.";0;0;0
*;1nny4;2022-11-21 21:51:17+00:00;@marixcake Mas o q o velho do Tite tá fazendo ainda como técnico? ..... Espero que Neymar trabalhe pq eu quero folgar depois da vitória do hexa;0;0;0
bahia.ba;pontoBA;2022-11-21 21:51:01+00:00;Brasil realiza segundo treino no Catar, mas Tite não anuncia time - https://t.co/2SEPBvkju1 https://t.co/Q32yjiIsLO;0;0;0
bahia.ba;pontoBA;2022-11-21 21:51:01+00:00;Brasil realiza segundo treino no Catar, mas Tite não anuncia time - https://t.co/2SEPBvBUlz https://t.co/ZFTQs8kx8B;0;0;0
bahia.ba;pontoBA;2022-11-21 21:51:00+00:00;Brasil realiza segundo treino no Catar, mas Tite não anuncia time - https://t.co/2SEPBvkju1 https://t.co/cnq49sZO89;0;1;0
Bruno;brunoristher;2022-11-21 21:49:49+00:00;@roversonalves @povotime1910 @gazetaesportiva @chicolangreal Aí o tite assume um time na Europa e eles vão junto kkkkkkk;0;1;0
Pico;SeuElvis;2022-11-21 21:48:35+00:00;Por essas e por outras que o Tite tá certíssimo na sua escolha de não levar o Vagner Love. https://t.co/0816RHNH3l;0;0;0
DG;Dyegoher;2022-11-21 21:47:50+00:00;@HIAGO_SJ Se tivesse se preparado tite tinha te convocado deu mole pow;0;0;0
Seleção Verde;SelecaoVerde;2022-11-21 21:47:00+00:00;"E o tite que está copiando as técnicas de motivação do Abel Ferreira para ganhar a Copa?

Era mais inteligente escalar o Dudu pela direita do que copiar o Abel.";0;4;0
vitorius shakur;vitorlaw;2022-11-21 21:46:45+00:00;@pabsarmento não ele so que que o tite de um jeito do vini joga , igual a todos os comentarista esportivo no brasil e no mundo;0;0;0
hev. ☁️;jgguktaiI;2022-11-21 21:45:43+00:00;a maior cachorrada do tite kubo foi o velho ter morrido, tite kubo vc não foi autor;0;0;0
Mike Trindade;MikeTrindade5;2022-11-21 21:45:05+00:00;@futebol_info Mandou também “ puli-tite” kkk;0;0;0
Claudinei 🇧🇷🇧🇷❤️🖤❤️;neifla2019;2022-11-21 21:44:17+00:00;@HenriqueGarcez3 @asfcendino @futebol_info Pois não sou obrigado a torcer pra seleção do tite, não me representa se ganhar ou não pra mim tanto faz, em dia de jogos do Flamengo faço um churrasco pra assistir já da seleção vou assistir e tanto faz se ganhar ou não,na verdade estou mais na expectativa do jogo do Uruguai;0;0;0
𝖓𝖎𝖈𝖔𝖑𝖎𝖓;nicolimons;2022-11-21 21:44:13+00:00;"meu aluno do ensino médio: mas não dá p passar prova na quinta professora tem jogo do brasil

eu: não sabia que o tite convocou vocês 🤨";0;9;0
Farid Germano Bot;bot_farid;2022-11-21 21:44:08+00:00;Contrato de PAULO BRITO está pronto. Só falta assinar com Pres. EDINHO ! Só se Tite cair poderia haver uma novidade. JUVENTUDE quer anunciar nos próximos dias.;0;0;0
marcola🇧🇷;7Marcola;2022-11-21 21:41:27+00:00;Tite e romero de volta pro Corinthians vsfd ano que vem é tudo nosso;0;1;0
Kobayashi 🇧🇷🏳️‍🌈;kobayiashii;2022-11-21 21:39:37+00:00;@isasversion @kurokwo @povotime1910 @gazetaesportiva @chicolangreal dos cara falando que depois de 6 meses de lazaro o tite volta;0;0;0
danyzinha;_mariiilia;2022-11-21 21:39:33+00:00;falei pra o menino que tite não convocou ele, mas pra meu time eu convocava, agr ele tá perguntando aq onde assina esse contrato kkkkk 🤝🏽🤤;0;5;0
vitorius shakur;vitorlaw;2022-11-21 21:38:15+00:00;@pabsarmento porra graças a deus tem alguem do sala de redação reclamando das escolhas do tite pois esse e o programinha mais lambe botas do tite que existe;0;1;0
Sylvio Trujillo;sylviotrujillo;2022-11-21 21:37:49+00:00;"""Estratégia pra contratar o Tite daqui a 6 meses""

Se for isso é mais um atestado de incompetência!
O único treinador sério que se submete a ser escudo dessa diretoria irresponsável sem que a torcida chegue até eles é o Tite.
As amizades permeiam essa gestão.";0;21;0
Sitiosaojose466;sitiosaojose466;2022-11-21 21:35:43+00:00;Tite é um Comunista dos mais ativos deste País , Amigo íntimo de Lula Ladrão. Tomara que seja preso Comunista dos inferno. https://t.co/znM9uIjPEB;0;0;0
Kobayashi 🇧🇷🏳️‍🌈;kobayiashii;2022-11-21 21:35:23+00:00;"@kurokwo @povotime1910 @gazetaesportiva @chicolangreal @isasversion acho q nem fudendo pra ser MUITO sincero
fico triste....... meu sonho era a volta do Tite, mas por tudo que ele já falou não volta próximo ano não";0;0;0
Torcedores.com;Torcedorescom;2022-11-21 21:35:16+00:00;Tite destaca amadurecimento e revela problema de Neymar: “Tem uma dificuldade” https://t.co/KduI2d9YaU https://t.co/Xw7aCysIui;0;3;0
Pablo Sarmento;pabsarmento;2022-11-21 21:35:06+00:00;Nossa o Maurício Saraiva enchendo o saco pra colocar o Vini Jr e tirar o Fred no time do Brasil. O cara acha mesmo que o Tite vai mexer no esquema de time dele faltando 3 dias pra estreia.;0;2;0
O HEXA VEM 🇧🇷🔥;beattenorio;2022-11-21 21:35:03+00:00;Eu adoraria que o Tite fosse, de fato, nosso técnico em 2023. Os boatos de que ele assumiria o Corinthians após o Paulista até existem, mas não acredito que sejam verdadeiros.;0;0;0
Gazeta Esportiva;gazetaesportiva;2022-11-21 21:35:00+00:00;"Tite será PRAGMÁTICO ou OUSADO para escalar o Brasil na estreia, @TiagoSalazar? 👀🇧🇷

O treinador DEFINIU o time (só não falou qual é)! 🚨

#GazetaEsportiva #CopaNaGazeta https://t.co/ENFnzzT4SC";1;10;1
🇧🇷 Samuel 🇧🇷;__samuelreis;2022-11-21 21:34:00+00:00;Verdade, poderiam ter ido todos vestidos de índio e o tite de cacique, descendo do avião fazendo a dança da chuva, pelo amor de Deus, lavar uma louça ninguém quer kkkkkkkkkkk https://t.co/DQWDpEbvVg;0;2;0
ΛƬƧƬ;Rafawell;2022-11-21 21:33:18+00:00;Então tá vindo toda comissão do Tite, mas o Tite não? 🤔 https://t.co/r8p4bGkjT2;0;0;0
Gustê;GusteGeo;2022-11-21 21:33:18+00:00;"@benjaminback doido para ver você comentando o termo ""Rec 5"", que o Tite soltou hoje.";0;0;0
Wander Valero 🚀;WanderValero;2022-11-21 21:32:53+00:00;@LulaOficial Não. Quero que a seleção do Tite esquerdopatas se lasque.;0;1;0
renato_arado;AradoRenato;2022-11-21 21:32:32+00:00;@UOL Tite não  aprendeu nada vai sair derrotado e humilhado mais uma vez por insistir em Neymar mascarado de Copa , jogador cai cai e birrento com árbitros. Vini Jr e Richarlisson vão salvar a pele deles.;0;0;0
HCM;zacariasxatt;2022-11-21 21:32:28+00:00;"tite 🤝 tito
ter peito no nome";0;1;0
Lucas David;LucasDavid15;2022-11-21 21:32:21+00:00;"@Pesgrau Pra essa Copa de agora, o Tite fez uma mudança nele. 

""Não quero vê-lo rolando pelo chão, igual na Copa de 2018"", disse o treinador. https://t.co/QdpH438okh";0;67;1
Luiz Guilherme Fernandes;luguifernandes;2022-11-21 21:31:46+00:00;@povotime1910 @gazetaesportiva @chicolangreal Se isso se confirmar, já já o Tite vem…;0;0;0
Kaio;KaioC1910;2022-11-21 21:31:29+00:00;Comissão técnica top, o Tite realmente vai voltar em 2023. 🥹 https://t.co/v4jAJmqEQ1;0;0;0
MC;mclaralimas;2022-11-21 21:30:34+00:00;Ué só falta vir o tite… kkkkkkk q odioooo https://t.co/exdngT2AKz;0;0;0
danibala ⚫️⚪️🔴;danibala10;2022-11-21 21:29:56+00:00;@Gustavo1986guto jaja meu tite chega, junto com daniel coringa e mané;0;1;0
Edu Morato;edumorato;2022-11-21 21:29:45+00:00;Tite é um boçal https://t.co/y1wIxpsV8B;0;0;0
Rogério Ferreira;rogeriocheu;2022-11-21 21:28:54+00:00;"O combo Tite, Neymar e Camisa amarela me fizeram ter 0 vontade de acompanhar essa copa!

A única coisa legal continua sendo o bolão";0;1;0
vilsonstratos;vilsonborgesf2;2022-11-21 21:28:27+00:00;"PUTA QUE PARIU

COMO É BOM GOSTAR DE BLEACH MANO

QUE MOMENTO PARA SE ESTAR VIVO

EU TE AMO TITE KUBE, INVADE MINHA CASA E COME MEU CU https://t.co/Y4XdUnnqgn";0;1;0
FERNANDO LÁZARO MIL GRAU;AlexSouza2007;2022-11-21 21:28:20+00:00;gente na moral eu acho q o tite vai volta claro isso e minha opnião...;0;0;0
O Corinthiano;mafmjf;2022-11-21 21:27:20+00:00;O Fernando Lázaro é o técnico e terá meu apoio e nunca torceria contra um técnico pq estarei torcendo contra o amor da minha vida Corinthians. E parem c essa presepada de achar q o Tite vem no lugar dele pq vcs não conhecem o caráter do Tite ???? Pqp hein !!! Vai Corinthians;0;3;1
Ricardo Galvão;RicardoGalvao79;2022-11-21 21:27:09+00:00;"@Rede98Oficial batalha de Márcio canuto
#graffite98
Obs: mais legal foi a montagem que fizeram com a cara do Tite no repórter e a cara do gabigol no empurrador";0;0;0
kleytom love;KPst8708;2022-11-21 21:26:41+00:00;@Selecaoinfo Tite vai terminar de fuder o joelho dele;0;0;0
Bigodin Terrorista;NalldoMusevck;2022-11-21 21:25:36+00:00;@pretoh1910 Aí papai, vem tio tite;0;0;0
O Corinthiano;mafmjf;2022-11-21 21:25:10+00:00;@beckermarcelo @segueogabriel Vi hoje o Gabriel falando q não aguenta mais o pessoal falando sobre o Tite voltar e eu acho q não voltará conhecendo o caráter do Tite , porém foi seu colega de trabalho VESSONI q ficou levantando essa bola várias vezes em live e ele querendo ou nao;0;1;0
jovi 777;JooVict84021472;2022-11-21 21:24:54+00:00;@Bruno_Meister @lucasluizcomZ @JoseHGattiboni @capelareal Depois se for igual 2006 não reclama,o tite pode ter autorizado e na minha opinião ñ deveria,entendeu agr ou tenho que desenhar, se ñ gostou foda se,ñ pode mais discorda do santo tite pqp… eu ñ me importo com do papel do paqueta pai, quero saber do paqueta jogador porra;0;1;0
Penta 🇧🇷;Selecaoinfo;2022-11-21 21:24:02+00:00;"📸 A imagem de hoje: Professor Tite.

Mais um treino fechado, com muita explicação, trabalho duro e olhares atentos dos 26 jogadores reunidos

🗓️ Faltam 3 dias para nossa estreia https://t.co/3gdye2EVO0";2;350;25
Julio Hermes;JulioHermes11;2022-11-21 21:22:05+00:00;@raflamello81 difícil dizer. o preferido do tite é  um cara que não ganhou nada na carreira  até agora;0;0;0
Carlos Ramos 😎;carloshmr;2022-11-21 21:21:46+00:00;@joaoguilherm Só o imbecil do tite não conhece 😂;0;0;0
oirickaqui;oirickaqui1;2022-11-21 21:21:42+00:00;Brincadeira em Tite #danieljogadas https://t.co/a8tyTRVr1W;0;0;0
